FECHA NEGOCIACIÓN,TÍTULO,EMISOR,NÚMERO DE ACCIONES,V. NOM. UNITARIO,PRECIO,VALOR NOMINAL,VALOR EFECTO,CASA COMPRADORA,CASA VENDEDORA,BOLSA
4/29/2025,ACCIONES,HOLCIM ECUADOR S.A.,19,3,51,57,969,BANRIO,METROVALORES,BVQ
4/29/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,516,1,0.89,516,459.24,FUTUROCAPITAL,SANTA FE,BVG
4/29/2025,ACCIONES,NATLUK S.A.,3,1,7.7,3,23.1,CASAREAL,CASAREAL,BVG
4/29/2025,ACCIONES,BANCO GUAYAQUIL S.A.,1000,1,1.15,1000,1150,METROVALORES,ECUABURSÁTIL,BVG
4/29/2025,ACCIONES,CORPORACION FAVORITA C.A.,21572,1,1.85,21572,39908.2,ECUABURSÁTIL,ADVFIN S.A.,BVG
4/30/2025,ACCIONES,INVERSANCARLOS S.A.,55833,1,2.66,55833,148515.78,VECTORGLOBAL WMG,PROBROKERS,BVQ
4/30/2025,ACCIONES,CONJUNTO CLINICO NACIONAL CONCLINA S.A.,20000,1,1.42,20000,28400,VECTORGLOBAL WMG,VECTORGLOBAL WMG,BVQ
4/30/2025,ACCIONES,BANCO GUAYAQUIL S.A.,3601,1,1.15,3601,4141.15,MERCAPITAL,PLUSVALORES,BVQ
4/30/2025,ACCIONES,BANCO GUAYAQUIL S.A.,4000,1,1.15,4000,4600,MERCAPITAL,ECUABURSÁTIL,BVQ
4/30/2025,ACCIONES,BANCO BOLIVARIANO C.A.,1422,1,1.05,1422,1493.1,BANRIO,ECUABURSÁTIL,BVQ
4/30/2025,ACCIONES,NATLUK S.A.,2,1,7.7,2,15.4,CASAREAL,CASAREAL,BVG
4/30/2025,ACCIONES,BOLSA DE VALORES DE GUAYAQUIL S.A. BVG,25940,1,1.08,25940,28015.2,CASAREAL,KAOVALSA,BVG
5/1/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,79,1,0.9,79,71.1,BANRIO,ECUABURSÁTIL,BVQ
5/1/2025,ACCIONES,CONTINENTAL TIRE ANDINA S.A.,15000,1,0.5,15000,7500,VECTORGLOBAL WMG,PLUSVALORES,BVQ
5/1/2025,ACCIONES,CONTINENTAL TIRE ANDINA S.A.,15000,1,0.5,15000,7500,VECTORGLOBAL WMG,PLUSVALORES,BVQ
5/1/2025,ACCIONES,BOLSA DE VALORES DE GUAYAQUIL S.A. BVG,2998,1,1.15,2998,3447.7,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/1/2025,ACCIONES,BOLSA DE VALORES DE QUITO BVQ SOCIEDAD ANÓNIMA,100,1,3.1,100,310,MERCAPITAL,SANTA FE,BVQ
5/1/2025,ACCIONES,BANCO PICHINCHA C.A.,4,100,80,400,320,ECUABURSÁTIL,ECUABURSÁTIL,BVQ
5/5/2025,ACCIONES,CORPORACION FAVORITA C.A.,463,1,1.88,463,870.44,SANTA FE,FUTUROCAPITAL,BVQ
5/5/2025,ACCIONES,NATLUK S.A.,2,1,7.7,2,15.4,CASAREAL,CASAREAL,BVG
5/5/2025,ACCIONES,BANCO GUAYAQUIL S.A.,5000,1,1.1,5000,5500,SILVERCROSS,SILVERCROSS,BVG
5/6/2025,ACCIONES,BANCO BOLIVARIANO C.A.,409,1,1.1,409,449.9,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/6/2025,ACCIONES,BOLSA DE VALORES DE GUAYAQUIL S.A. BVG,822,1,1.15,822,945.3,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/6/2025,ACCIONES,INVERSANCARLOS S.A.,560,1,2.5,560,1400,BANRIO,BANRIO,BVQ
5/6/2025,ACCIONES,BOLSA DE VALORES DE GUAYAQUIL S.A. BVG,1002,1,1.15,1002,1152.3,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/6/2025,ACCIONES,CERVECERIA NACIONAL CN S.A.,10,1,50,10,500,BANRIO,PROBROKERS,BVQ
5/6/2025,ACCIONES,BANCO GUAYAQUIL S.A.,500,1,1.13,500,565,METROVALORES,ECUABURSÁTIL,BVQ
5/6/2025,ACCIONES,HOLCIM ECUADOR S.A.,13,3,51,39,663,BANRIO,ECUABURSÁTIL,BVQ
5/6/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,33556,1,0.72,33556,24160.32,VALUE,VALUE,BVQ
5/6/2025,ACCIONES,BANCO PICHINCHA C.A.,21,100,80,2100,1680,SANTA FE,PICAVAL,BVQ
5/6/2025,ACCIONES,CORPORACION FAVORITA C.A.,242,1,1.88,242,454.96,SANTA FE,SANTA FE,BVQ
5/6/2025,ACCIONES,CORPORACION FAVORITA C.A.,2823,1,1.85,2823,5222.55,ECUABURSÁTIL,VECTORGLOBAL WMG,BVQ
5/6/2025,ACCIONES,CORPORACION FAVORITA C.A.,3500,1,1.85,3500,6475,ECUABURSÁTIL,ECUABURSÁTIL,BVQ
5/7/2025,ACCIONES,BEVERAGE BRAND & PATENTS COMPANY BBPC S.A,77,1,52,77,4004,METROVALORES,ECUABURSÁTIL,BVQ
5/7/2025,ACCIONES,CERVECERIA NACIONAL CN S.A.,50,1,50,50,2500,METROVALORES,FUTUROCAPITAL,BVQ
5/7/2025,ACCIONES,HOLCIM ECUADOR S.A.,230,3,49.5,690,11385,METROVALORES,METROVALORES,BVQ
5/7/2025,ACCIONES,BANCO GUAYAQUIL S.A.,1377,1,1.15,1377,1583.55,METROVALORES,FUTUROCAPITAL,BVQ
5/7/2025,ACCIONES,BANCO PICHINCHA C.A.,91,100,84,9100,7644,METROVALORES,METROVALORES,BVQ
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,191,1,1.84,191,351.44,BANRIO,ACTIVA,BVQ
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,110,1,1.85,110,203.5,BANRIO,FUTUROCAPITAL,BVQ
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,2785,1,1.85,2785,5152.25,METROVALORES,ECUABURSÁTIL,BVQ
5/7/2025,ACCIONES,BANCO GUAYAQUIL S.A.,1692,1,1.15,1692,1945.8,METROVALORES,FUTUROCAPITAL,BVQ
5/7/2025,ACCIONES,BANCO GUAYAQUIL S.A.,1692,1,1.15,1692,1945.8,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/7/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,500,1,0.9,500,450,FUTUROCAPITAL,ECUABURSÁTIL,BVQ
5/7/2025,ACCIONES,INVERSANCARLOS S.A.,17233,1,2.5,17233,43082.5,PLUSBURSÁTIL,BANRIO,BVQ
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,900,1,1.84,900,1656,ECUABURSÁTIL,PICAVAL,BVQ
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,3385,1,1.85,3385,6262.25,ECUABURSÁTIL,ORION,BVQ
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,15580,1,1.85,15580,28823,ECUABURSÁTIL,ORION,BVQ
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,44841,1,1.85,44841,82955.85,ECUABURSÁTIL,ORION,BVQ
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,10588,1,1.85,10588,19587.8,ECUABURSÁTIL,MERCAPITAL,BVQ
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,3685,1,1.85,3685,6817.25,ECUABURSÁTIL,VECTORGLOBAL WMG,BVQ
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,592,1,1.85,592,1095.2,ECUABURSÁTIL,MERCAPITAL,BVQ
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,1395,1,1.85,1395,2580.75,ECUABURSÁTIL,PLUSVALORES,BVQ
5/7/2025,ACCIONES,BANCO GUAYAQUIL S.A.,1042,1,1.15,1042,1198.3,METROVALORES,FUTUROCAPITAL,BVQ
5/7/2025,ACCIONES,BANCO GUAYAQUIL S.A.,505,1,1.15,505,580.75,METROVALORES,FUTUROCAPITAL,BVQ
5/7/2025,ACCIONES,INVERSANCARLOS S.A.,2300,1,2.5,2300,5750,MERCAPITAL,MERCAPITAL,BVQ
5/7/2025,ACCIONES,NATLUK S.A.,4,1,7.7,4,30.8,CASAREAL,CASAREAL,BVG
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,1000,1,1.5,1000,1500,INTERVALORES,MASVALORES,BVG
5/7/2025,ACCIONES,INVERSANCARLOS S.A.,20000,1,2.5,20000,50000,PLUSBURSÁTIL,PLUSBURSÁTIL,BVG
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,1093,1,1.83,1093,2000.19,SANTA FE,SANTA FE,BVG
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,1955,1,1.83,1955,3577.65,SANTA FE,SANTA FE,BVG
5/7/2025,ACCIONES,CORPORACION FAVORITA C.A.,1945,1,1.83,1945,3559.35,SANTA FE,SANTA FE,BVG
5/7/2025,ACCIONES,CONJUNTO CLINICO NACIONAL CONCLINA S.A.,1000,1,1.42,1000,1420,SMARTCAPITAL,FUTUROCAPITAL,BVG
5/8/2025,ACCIONES,BOLSA DE VALORES DE QUITO BVQ SOCIEDAD ANÓNIMA,410,1,3.15,410,1291.5,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/8/2025,ACCIONES,INVERSANCARLOS S.A.,500,1,2.8,500,1400,FUTUROCAPITAL,ECUABURSÁTIL,BVQ
5/8/2025,ACCIONES,BANCO GUAYAQUIL S.A.,5000,1,1.14,5000,5700,METROVALORES,ACCITLAN,BVQ
5/8/2025,ACCIONES,CORPORACION FAVORITA C.A.,86,1,1.85,86,159.1,BANRIO,SANTA FE,BVQ
5/8/2025,ACCIONES,BANCO GUAYAQUIL S.A.,4111,1,1.14,4111,4686.54,PLUSBURSÁTIL,FUTUROCAPITAL,BVQ
5/8/2025,ACCIONES,BANCO PICHINCHA C.A.,138,100,83,13800,11454,VALUE,METROVALORES,BVQ
5/8/2025,ACCIONES,CORPORACION FAVORITA C.A.,15000,1,1.85,15000,27750,ECUABURSÁTIL,PICAVAL,BVQ
5/8/2025,ACCIONES,CORPORACION FAVORITA C.A.,500,1,1.87,500,935,ECUABURSÁTIL,MERCAPITAL,BVQ
5/8/2025,ACCIONES,CORPORACION FAVORITA C.A.,6976,1,1.87,6976,13045.12,ECUABURSÁTIL,ANALYTICA SECURITIES,BVQ
5/8/2025,ACCIONES,CORPORACION FAVORITA C.A.,14373,1,1.88,14373,27021.24,ECUABURSÁTIL,ECUABURSÁTIL,BVQ
5/8/2025,ACCIONES,CORPORACION FAVORITA C.A.,67745,1,1.88,67745,127360.6,ECUABURSÁTIL,ECUABURSÁTIL,BVQ
5/8/2025,ACCIONES,CORPORACION FAVORITA C.A.,33113,1,1.88,33113,62252.44,ECUABURSÁTIL,ECUABURSÁTIL,BVQ
5/8/2025,ACCIONES,CORPORACION FAVORITA C.A.,12820,1,1.89,12820,24229.8,ECUABURSÁTIL,ECUABURSÁTIL,BVQ
5/8/2025,ACCIONES,CORPORACION FAVORITA C.A.,225,1,1.91,225,429.75,SANTA FE,SANTA FE,BVQ
5/8/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,470000,1,0.79,470000,371300,VALUE,VALUE,BVQ
5/8/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,30000,1,0.79,30000,23700,VALUE,VALUE,BVQ
5/8/2025,ACCIONES,BANCO PICHINCHA C.A.,45,100,80,4500,3600,METROVALORES,MERCAPITAL,BVQ
5/8/2025,ACCIONES,CONJUNTO CLINICO NACIONAL CONCLINA S.A.,885,1,1.4,885,1239,PROBROKERS,FUTUROCAPITAL,BVQ
5/8/2025,ACCIONES,BANCO BOLIVARIANO C.A.,400,1,1.1,400,440,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/8/2025,ACCIONES,INVERSANCARLOS S.A.,550,1,2.55,550,1402.5,ECUABURSÁTIL,ECUABURSÁTIL,BVQ
5/8/2025,ACCIONES,BANCO GUAYAQUIL S.A.,3598,1,1.15,3598,4137.7,MERCAPITAL,FUTUROCAPITAL,BVQ
5/8/2025,ACCIONES,BANCO GUAYAQUIL S.A.,940,1,1.15,940,1081,FIDUVALOR,MERCAPITAL,BVQ
5/8/2025,ACCIONES,BEVERAGE BRAND & PATENTS COMPANY BBPC S.A,20,1,52,20,1040,METROVALORES,ADVFIN S.A.,BVQ
5/8/2025,ACCIONES,BANCO PICHINCHA C.A.,98,100,80,9800,7840,METROVALORES,FUTUROCAPITAL,BVQ
5/8/2025,ACCIONES,BANCO GUAYAQUIL S.A.,5000,1,1.14,5000,5700,PLUSBURSÁTIL,ACCITLAN,BVG
5/8/2025,ACCIONES,CORPORACION FAVORITA C.A.,9731,1,1.87,9731,18196.97,ECUABURSÁTIL,SILVERCROSS,BVG
5/8/2025,ACCIONES,CORPORACION FAVORITA C.A.,6280,1,1.88,6280,11806.4,ECUABURSÁTIL,SANTA FE,BVG
5/8/2025,ACCIONES,CORPORACION FAVORITA C.A.,19642,1,1.88,19642,36926.96,ECUABURSÁTIL,SILVERCROSS,BVG
5/9/2025,ACCIONES,BANCO GUAYAQUIL S.A.,391,1,1.15,391,449.65,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/9/2025,ACCIONES,TECATEAK S.A.,1108,1,3.97,1108,4398.76,ACCITLAN,PLUSVALORES,BVQ
5/9/2025,ACCIONES,NATLUK S.A.,3,1,7.7,3,23.1,CASAREAL,CASAREAL,BVG
5/12/2025,ACCIONES,BANCO GUAYAQUIL S.A.,909,1,1.15,909,1045.35,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/12/2025,ACCIONES,BANCO GUAYAQUIL S.A.,391,1,1.15,391,449.65,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/12/2025,ACCIONES,HOLCIM ECUADOR S.A.,40,3,50,120,2000,BANRIO,METROVALORES,BVQ
5/12/2025,ACCIONES,CORPORACION FAVORITA C.A.,2774,1,1.85,2774,5131.9,SILVERCROSS,FUTUROCAPITAL,BVQ
5/12/2025,ACCIONES,NATLUK S.A.,3,1,7.7,3,23.1,CASAREAL,CASAREAL,BVG
5/13/2025,ACCIONES,BANCO GUAYAQUIL S.A.,391,1,1.15,391,449.65,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/13/2025,ACCIONES,BOLSA DE VALORES DE QUITO BVQ SOCIEDAD ANÓNIMA,788,1,3.1,788,2442.8,MERCAPITAL,VALUE,BVQ
5/13/2025,ACCIONES,CORPORACION FAVORITA C.A.,14,1,1.85,14,25.9,BANRIO,BANRIO,BVQ
5/13/2025,ACCIONES,CORPORACION FAVORITA C.A.,1052,1,1.8,1052,1893.6,PLUSVALORES,BANRIO,BVQ
5/13/2025,ACCIONES,CORPORACION FAVORITA C.A.,10392,1,1.86,10392,19329.12,ORION,PICAVAL,BVQ
5/13/2025,ACCIONES,CERVECERIA NACIONAL CN S.A.,40,1,40,40,1600,VECTORGLOBAL WMG,PICAVAL,BVQ
5/13/2025,ACCIONES,INVERSANCARLOS S.A.,3759,1,2.66,3759,9998.94,PLUSVALORES,ECUABURSÁTIL,BVQ
5/13/2025,ACCIONES,BANCO GUAYAQUIL S.A.,1755,1,1.18,1755,2070.9,FIDUVALOR,ECUABURSÁTIL,BVQ
5/13/2025,ACCIONES,BANCO DE MACHALA S.A.,1583,1,0.8,1583,1266.4,SANTA FE,VECTORGLOBAL WMG,BVQ
5/13/2025,ACCIONES,BOLSA DE VALORES DE QUITO BVQ SOCIEDAD ANÓNIMA,3000,1,3.1,3000,9300,SILVERCROSS,VALUE,BVG
5/14/2025,ACCIONES,BANCO GUAYAQUIL S.A.,7000,1,1.1,7000,7700,FUTUROCAPITAL,KAOVALSA,BVQ
5/14/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,400,1,0.9,400,360,MERCAPITAL,MERCAPITAL,BVQ
5/14/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,447,1,0.9,447,402.3,MERCAPITAL,MERCAPITAL,BVQ
5/14/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,213,1,0.9,213,191.7,MERCAPITAL,ECUABURSÁTIL,BVQ
5/14/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,40000,1,0.74,40000,29600,VALUE,PICAVAL,BVQ
5/14/2025,ACCIONES,BANCO DEL AUSTRO S.A.,10000,1,0.4,10000,4000,PICAVAL,METROVALORES,BVQ
5/14/2025,ACCIONES,NATLUK S.A.,3,1,7.7,3,23.1,CASAREAL,CASAREAL,BVG
5/14/2025,ACCIONES,SOCIEDAD AGRICOLA E INDUSTRIAL SAN CARLOS S.A.,3000,1,0.6,3000,1800,PLUSBURSÁTIL,ADVFIN S.A.,BVG
5/15/2025,ACCIONES,BANCO GUAYAQUIL S.A.,822,1,1.15,822,945.3,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/15/2025,ACCIONES,CORPORACION FAVORITA C.A.,274,1,1.85,274,506.9,SANTA FE,FUTUROCAPITAL,BVQ
5/15/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,13000,1,0.79,13000,10270,ORION,VALUE,BVQ
5/15/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,13876,1,0.79,13876,10962.04,ORION,METROVALORES,BVQ
5/15/2025,ACCIONES,INVERSANCARLOS S.A.,1025,1,2.75,1025,2818.75,BANRIO,BANRIO,BVQ
5/15/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,40000,1,0.81,40000,32400,VALUE,PROBROKERS,BVQ
5/15/2025,ACCIONES,CORPORACION FAVORITA C.A.,1000,1,1.85,1000,1850,SILVERCROSS,ECUABURSÁTIL,BVQ
5/15/2025,ACCIONES,CORPORACION FAVORITA C.A.,2500,1,1.85,2500,4625,SILVERCROSS,ECUABURSÁTIL,BVQ
5/15/2025,ACCIONES,CORPORACION FAVORITA C.A.,840,1,1.85,840,1554,SILVERCROSS,ECUABURSÁTIL,BVQ
5/15/2025,ACCIONES,CORPORACION FAVORITA C.A.,2000,1,1.85,2000,3700,SILVERCROSS,FUTUROCAPITAL,BVQ
5/15/2025,ACCIONES,CORPORACION FAVORITA C.A.,16437,1,1.85,16437,30408.45,SILVERCROSS,FUTUROCAPITAL,BVQ
5/15/2025,ACCIONES,CORPORACION FAVORITA C.A.,41771,1,1.85,41771,77276.35,SILVERCROSS,ACCITLAN,BVG
5/16/2025,ACCIONES,BANCO GUAYAQUIL S.A.,650,1,1.15,650,747.5,METROVALORES,FUTUROCAPITAL,BVQ
5/16/2025,ACCIONES,BANCO GUAYAQUIL S.A.,572,1,1.15,572,657.8,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/16/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,828,1,0.9,828,745.2,FUTUROCAPITAL,ECUABURSÁTIL,BVQ
5/16/2025,ACCIONES,BANCO GUAYAQUIL S.A.,2608,1,1.15,2608,2999.2,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/16/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,3333,1,0.9,3333,2999.7,FUTUROCAPITAL,ECUABURSÁTIL,BVQ
5/16/2025,ACCIONES,CORPORACION FAVORITA C.A.,246,1,1.9,246,467.4,SANTA FE,SANTA FE,BVQ
5/16/2025,ACCIONES,BANCO GUAYAQUIL S.A.,1695,1,1.18,1695,2000.1,MERCAPITAL,SANTA FE,BVQ
5/16/2025,ACCIONES,CORPORACION FAVORITA C.A.,19930,1,1.85,19930,36870.5,ORION,PLUSVALORES,BVQ
5/16/2025,ACCIONES,CORPORACION FAVORITA C.A.,9070,1,1.85,9070,16779.5,ECUABURSÁTIL,PLUSVALORES,BVQ
5/16/2025,ACCIONES,CORPORACION FAVORITA C.A.,6000,1,1.85,6000,11100,ECUABURSÁTIL,PLUSVALORES,BVQ
5/16/2025,ACCIONES,INVERSANCARLOS S.A.,7464,1,2.65,7464,19779.6,FIDUVALOR,ECUABURSÁTIL,BVQ
5/16/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,19682,1,0.76,19682,14958.32,FUTUROCAPITAL,METROVALORES,BVQ
5/16/2025,ACCIONES,CORPORACION FAVORITA C.A.,3221,1,1.85,3221,5958.85,ECUABURSÁTIL,ECUABURSÁTIL,BVQ
5/16/2025,ACCIONES,BEVERAGE BRAND & PATENTS COMPANY BBPC S.A,3,1,52,3,156,CASAREAL,CASAREAL,BVG
5/16/2025,ACCIONES,CERVECERIA NACIONAL CN S.A.,1,1,50,1,50,CASAREAL,CASAREAL,BVG
5/16/2025,ACCIONES,HOLCIM ECUADOR S.A.,7,3,49.5,21,346.5,CASAREAL,CASAREAL,BVG
5/16/2025,ACCIONES,INVERSANCARLOS S.A.,94,1,2.7,94,253.8,CASAREAL,CASAREAL,BVG
5/16/2025,ACCIONES,SOCIEDAD AGRICOLA E INDUSTRIAL SAN CARLOS S.A.,152,1,0.6,152,91.2,CASAREAL,CASAREAL,BVG
5/16/2025,ACCIONES,CRISTALERIA DEL ECUADOR S.A. CRIDESA,72,1,4.8,72,345.6,CASAREAL,CASAREAL,BVG
5/16/2025,ACCIONES,SIEMPREVERDE S.A,18000,1,4.87,18000,87660,INTERVALORES,INTERVALORES,BVG
5/16/2025,ACCIONES,CORPORACION FAVORITA C.A.,140,1,1.84,140,257.6,ECUABURSÁTIL,SANTA FE,BVG
5/16/2025,ACCIONES,NATLUK S.A.,4,1,7.7,4,30.8,CASAREAL,CASAREAL,BVG
5/19/2025,ACCIONES,BANCO GUAYAQUIL S.A.,10000,1,1.15,10000,11500,PROBROKERS,PLUSBURSÁTIL,BVQ
5/19/2025,ACCIONES,BOLSA DE VALORES DE GUAYAQUIL S.A. BVG,822,1,1.15,822,945.3,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/19/2025,ACCIONES,BANCO BOLIVARIANO C.A.,859,1,1.1,859,944.9,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/19/2025,ACCIONES,BANCO PICHINCHA C.A.,24,100,85,2400,2040,VALUE,ADVFIN S.A.,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,22500,1,1.84,22500,41400,SILVERCROSS,VECTORGLOBAL WMG,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,620,1,1.85,620,1147,SILVERCROSS,FUTUROCAPITAL,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,7492,1,1.85,7492,13860.2,SILVERCROSS,PLUSVALORES,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,5010,1,1.85,5010,9268.5,SILVERCROSS,PLUSVALORES,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,3575,1,1.85,3575,6613.75,SILVERCROSS,PLUSVALORES,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,10000,1,1.85,10000,18500,SILVERCROSS,VECTORGLOBAL WMG,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,4786,1,1.85,4786,8854.1,SILVERCROSS,PLUSVALORES,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,5600,1,1.85,5600,10360,SILVERCROSS,PLUSVALORES,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,2500,1,1.85,2500,4625,SILVERCROSS,PLUSVALORES,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,1587,1,1.85,1587,2935.95,SILVERCROSS,PLUSVALORES,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,20964,1,1.85,20964,38783.4,SILVERCROSS,PICAVAL,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,11273,1,1.85,11273,20855.05,SILVERCROSS,PICAVAL,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,10000,1,1.85,10000,18500,SILVERCROSS,ANALYTICA SECURITIES,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,10272,1,1.85,10272,19003.2,SILVERCROSS,PLUSVALORES,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,2872,1,1.85,2872,5313.2,SILVERCROSS,PLUSVALORES,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,2868,1,1.85,2868,5305.8,SILVERCROSS,FUTUROCAPITAL,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,2868,1,1.85,2868,5305.8,SILVERCROSS,FUTUROCAPITAL,BVQ
5/19/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,1051,1,0.88,1051,924.88,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,936,1,1.87,936,1750.32,MERCHANT VALORES,MERCHANT VALORES,BVQ
5/19/2025,ACCIONES,CORPORACION FAVORITA C.A.,812,1,1.87,812,1518.44,MERCHANT VALORES,MERCHANT VALORES,BVQ
5/19/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,2782,1,0.8,2782,2225.6,ECUABURSÁTIL,VALUE,BVQ
5/19/2025,ACCIONES,BANCO PICHINCHA C.A.,25,100,82,2500,2050,SANTA FE,SANTA FE,BVG
5/19/2025,ACCIONES,BANCO DE LA PRODUCCION S.A PRODUBANCO,2479,1,0.84,2479,2082.36,SANTA FE,SANTA FE,BVG
5/19/2025,ACCIONES,NATLUK S.A.,100,1,7.7,100,770,CASAREAL,CASAREAL,BVG
5/19/2025,ACCIONES,INVERSANCARLOS S.A.,740,1,2.7,740,1998,ACCITLAN,ECUABURSÁTIL,BVG
5/19/2025,ACCIONES,BANCO BOLIVARIANO C.A.,10000,1,1.07,10000,10700,MASVALORES,MASVALORES,BVG
5/19/2025,ACCIONES,INVERSANCARLOS S.A.,4500,1,2.7,4500,12150,ADVFIN S.A.,ADVFIN S.A.,BVG
5/20/2025,ACCIONES,CERVECERIA NACIONAL CN S.A.,33,1,52,33,1716,METROVALORES,FUTUROCAPITAL,BVQ
5/20/2025,ACCIONES,BOLSA DE VALORES DE QUITO BVQ SOCIEDAD ANÓNIMA,2000,1,3.1,2000,6200,CASAREAL,VALUE,BVQ
5/20/2025,ACCIONES,BANCO GUAYAQUIL S.A.,4274,1,1.15,4274,4915.1,MERCAPITAL,SILVERCROSS,BVQ
5/20/2025,ACCIONES,HOLCIM ECUADOR S.A.,100,3,50,300,5000,BANRIO,METROVALORES,BVQ
5/20/2025,ACCIONES,BANCO PICHINCHA C.A.,1500,100,85,150000,127500,VALUE,VALUE,BVQ
5/20/2025,ACCIONES,BANCO GUAYAQUIL S.A.,4000,1,1.15,4000,4600,SILVERCROSS,SILVERCROSS,BVG
5/20/2025,ACCIONES,BEVERAGE BRAND & PATENTS COMPANY BBPC S.A,83,1,51,83,4233,CASAREAL,CASAREAL,BVG
5/20/2025,ACCIONES,BANCO GUAYAQUIL S.A.,5000,1,1.15,5000,5750,SILVERCROSS,SILVERCROSS,BVG
5/20/2025,ACCIONES,BANCO GUAYAQUIL S.A.,11613,1,1.15,11613,13354.95,ORION,SILVERCROSS,BVG
5/20/2025,ACCIONES,CORPORACION FAVORITA C.A.,55,1,1.9,55,104.5,SANTA FE,SANTA FE,BVG
5/21/2025,ACCIONES,CORPORACION FAVORITA C.A.,365,1,1.85,365,675.25,METROVALORES,CENTRALCAPITAL CASA DE VALORES S.A.,BVQ
5/21/2025,ACCIONES,BANCO GUAYAQUIL S.A.,391,1,1.15,391,449.65,FUTUROCAPITAL,FUTUROCAPITAL,BVQ
